"","sat","tothrs","hsize","hsrank","colgpa","athlete","female","white","black"
"1104",1030,9,1.59,7,3.05,"FALSE","TRUE","TRUE","FALSE"
"1105",1010,41,1.42,31,2,"FALSE","FALSE","TRUE","FALSE"
"1106",1120,45,2.81,5,3.52,"FALSE","FALSE","TRUE","FALSE"
"1107",810,109,2.38,12,2.78,"FALSE","TRUE","TRUE","FALSE"
"1108",1160,73,2.78,4,3.6099999,"FALSE","FALSE","TRUE","FALSE"
"1109",1110,42,2.6,63,2.78,"FALSE","TRUE","TRUE","FALSE"
"1110",1370,98,2.62,13,3.23,"FALSE","FALSE","TRUE","FALSE"
"1111",950,16,2.47,26,2.6199999,"FALSE","TRUE","TRUE","FALSE"
"1112",960,117,2.65,42,3.03,"TRUE","FALSE","TRUE","FALSE"
"1113",1310,43,1.68,6,3.46,"FALSE","TRUE","TRUE","FALSE"
"1114",1030,42,2.73,59,0.85000002,"FALSE","FALSE","TRUE","FALSE"
"1115",1160,66,3.89,36,2.02,"FALSE","FALSE","TRUE","FALSE"
"1116",1180,43,2.46,44,3.0599999,"FALSE","FALSE","TRUE","FALSE"
"1117",1080,45,4.04,63,1.17,"FALSE","FALSE","TRUE","FALSE"
"1118",950,41,1.59,18,2.8399999,"FALSE","FALSE","TRUE","FALSE"
"1119",1170,42,1.71,4,3.28,"FALSE","FALSE","TRUE","FALSE"
"1120",790,104,4.02,64,2.5899999,"FALSE","TRUE","TRUE","FALSE"
"1121",940,98,6,281,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"1122",1090,62,6.5,71,1.92,"FALSE","FALSE","TRUE","FALSE"
"1123",1280,2,6,54,3.3900001,"FALSE","TRUE","TRUE","FALSE"
"1124",1270,18,6,1,3.8399999,"FALSE","FALSE","TRUE","FALSE"
"1125",1090,22,7.2,269,2.54,"FALSE","TRUE","TRUE","FALSE"
"1126",1360,9,4.59,1,3.97,"FALSE","TRUE","TRUE","FALSE"
"1127",1320,21,4.59,17,3.21,"FALSE","FALSE","TRUE","FALSE"
"1128",910,43,4.84,133,3.0599999,"FALSE","FALSE","TRUE","FALSE"
"1129",880,64,1.7,31,2.0699999,"FALSE","FALSE","TRUE","FALSE"
"1130",1110,74,1.26,9,2.9400001,"FALSE","FALSE","TRUE","FALSE"
"1131",990,97,1.61,30,2.2,"FALSE","FALSE","TRUE","FALSE"
"1132",1250,73,4.69,1,4,"FALSE","FALSE","TRUE","FALSE"
"1133",770,67,1.37,22,2.1099999,"FALSE","FALSE","TRUE","FALSE"
"1134",890,45,1.83,22,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"1135",1220,15,1.72,15,3,"FALSE","FALSE","TRUE","FALSE"
"1136",1220,109,2.25,5,3.21,"FALSE","FALSE","TRUE","FALSE"
"1137",1130,41,6.63,276,2.53,"FALSE","FALSE","TRUE","FALSE"
"1138",970,45,6.63,212,2.23,"FALSE","FALSE","TRUE","FALSE"
"1139",1230,80,6.75,35,3.0699999,"FALSE","TRUE","TRUE","FALSE"
"1140",1050,114,5.95,59,2.3299999,"FALSE","TRUE","TRUE","FALSE"
"1141",1350,72,6.75,7,3.8499999,"FALSE","FALSE","TRUE","FALSE"
"1142",870,68,6.75,259,2.22,"FALSE","FALSE","TRUE","FALSE"
"1143",890,74,6.75,59,3.3599999,"FALSE","TRUE","TRUE","FALSE"
"1144",970,43,0.74,2,3.8,"FALSE","FALSE","TRUE","FALSE"
"1145",1220,74,4.22,95,3.0999999,"FALSE","FALSE","TRUE","FALSE"
"1146",1040,86,4.82,27,3.04,"FALSE","FALSE","TRUE","FALSE"
"1147",920,6,4.74,244,2.8299999,"TRUE","FALSE","TRUE","FALSE"
"1148",940,70,0.1,3,2.6900001,"FALSE","TRUE","TRUE","FALSE"
"1149",1060,62,1.21,18,2.78,"FALSE","TRUE","TRUE","FALSE"
"1150",720,11,1.14,31,1.4,"FALSE","TRUE","TRUE","FALSE"
"1151",900,120,1.99,52,2.1600001,"TRUE","FALSE","TRUE","FALSE"
"1152",980,41,0.72,2,4,"FALSE","TRUE","TRUE","FALSE"
"1153",1000,42,0.72,6,3.0699999,"FALSE","TRUE","TRUE","FALSE"
"1154",1270,46,2.1,7,3.6600001,"FALSE","FALSE","TRUE","FALSE"
"1155",990,102,1.96,6,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"1156",1000,42,2.66,43,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"1157",1240,47,4.56,56,2.21,"FALSE","FALSE","TRUE","FALSE"
"1158",500,24,4.75,145,2.02,"TRUE","FALSE","FALSE","TRUE"
"1159",1300,105,2.65,4,3.3800001,"FALSE","FALSE","TRUE","FALSE"
"1160",1360,46,2.41,35,2.8299999,"FALSE","FALSE","TRUE","FALSE"
"1161",910,71,2.29,36,2.51,"FALSE","TRUE","TRUE","FALSE"
"1162",930,1,1.39,7,2.3599999,"FALSE","TRUE","TRUE","FALSE"
"1163",970,14,2.25,15,2.45,"FALSE","FALSE","TRUE","FALSE"
"1164",960,70,2.35,32,2.8,"FALSE","FALSE","TRUE","FALSE"
"1165",940,117,3.35,11,2.97,"FALSE","TRUE","TRUE","FALSE"
"1166",830,88,1.92,67,1.7,"FALSE","FALSE","TRUE","FALSE"
"1167",1120,29,2.33,23,2.0999999,"FALSE","FALSE","TRUE","FALSE"
"1168",1130,77,1.95,4,2.71,"FALSE","FALSE","TRUE","FALSE"
"1169",980,74,2.65,17,2.9400001,"FALSE","FALSE","TRUE","FALSE"
"1170",790,46,2.76,68,1.05,"FALSE","FALSE","TRUE","FALSE"
"1171",1030,72,3.26,26,2.79,"FALSE","FALSE","TRUE","FALSE"
"1172",990,107,3.62,20,2.9300001,"FALSE","TRUE","TRUE","FALSE"
"1173",880,74,3.26,19,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"1174",970,121,1.84,27,2.28,"TRUE","FALSE","FALSE","TRUE"
"1175",960,70,1.7,27,1.73,"TRUE","FALSE","TRUE","FALSE"
"1176",1230,43,4.81,48,3.53,"FALSE","FALSE","TRUE","FALSE"
"1177",970,43,2.85,73,2.26,"FALSE","TRUE","TRUE","FALSE"
"1178",930,103,3.16,57,2.8900001,"FALSE","TRUE","TRUE","FALSE"
"1179",1110,111,3.48,102,3,"FALSE","FALSE","TRUE","FALSE"
"1180",1100,87,3.61,99,2.74,"FALSE","FALSE","TRUE","FALSE"
"1181",1310,18,6.09,19,3.6600001,"FALSE","FALSE","TRUE","FALSE"
"1182",990,108,2.16,8,3.0999999,"FALSE","TRUE","TRUE","FALSE"
"1183",950,19,3.02,1,2.97,"FALSE","FALSE","TRUE","FALSE"
"1184",1190,10,0.79,46,2.95,"FALSE","TRUE","TRUE","FALSE"
"1185",1120,99,4.22,98,2.55,"FALSE","TRUE","TRUE","FALSE"
"1186",1240,20,4.25,37,3.46,"FALSE","FALSE","TRUE","FALSE"
"1187",1040,41,2.1,45,4,"FALSE","FALSE","TRUE","FALSE"
"1188",880,85,2.08,107,1.6,"FALSE","TRUE","TRUE","FALSE"
"1189",1060,43,6.57,141,3.0599999,"TRUE","FALSE","TRUE","FALSE"
"1190",1010,44,6.56,266,2.8099999,"FALSE","TRUE","FALSE","FALSE"
"1191",1090,68,3.15,38,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"1192",1220,99,3.12,3,3.21,"FALSE","TRUE","TRUE","FALSE"
"1193",1120,43,2.78,4,4,"FALSE","FALSE","TRUE","FALSE"
"1194",1160,76,2.15,26,3.26,"FALSE","FALSE","TRUE","FALSE"
"1195",950,69,4.79,49,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"1196",1140,65,2.33,107,2.29,"FALSE","FALSE","TRUE","FALSE"
"1197",1010,68,1.24,50,2.45,"FALSE","TRUE","TRUE","FALSE"
"1198",1140,45,1.45,51,3.23,"FALSE","TRUE","TRUE","FALSE"
"1199",1140,42,3.48,32,3.0699999,"TRUE","FALSE","TRUE","FALSE"
"1200",910,41,2.85,52,2.53,"FALSE","FALSE","TRUE","FALSE"
"1201",1040,73,5.36,28,3.4400001,"FALSE","TRUE","TRUE","FALSE"
"1202",1300,75,1.05,1,3.05,"FALSE","TRUE","TRUE","FALSE"
"1203",1130,45,1.42,35,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"1204",1200,70,1.24,15,2.6700001,"FALSE","FALSE","TRUE","FALSE"
"1205",1170,45,1.3,6,3.8199999,"FALSE","FALSE","TRUE","FALSE"
"1206",910,22,4.26,156,4,"FALSE","FALSE","TRUE","FALSE"
"1207",1010,33,2.39,43,1.91,"TRUE","FALSE","TRUE","FALSE"
"1208",850,43,2.82,37,3.73,"FALSE","FALSE","TRUE","FALSE"
"1209",1000,87,1.39,12,3.1400001,"FALSE","TRUE","TRUE","FALSE"
"1210",970,43,3.16,173,2.73,"FALSE","FALSE","TRUE","FALSE"
"1211",1200,43,3.19,91,3.26,"FALSE","FALSE","TRUE","FALSE"
"1212",930,107,2.68,50,2.9200001,"FALSE","TRUE","TRUE","FALSE"
"1213",1160,46,0.52,5,3.05,"FALSE","TRUE","TRUE","FALSE"
"1214",870,69,2.14,7,2.8,"FALSE","TRUE","TRUE","FALSE"
"1215",980,69,3.77,151,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"1216",1260,101,0.87,11,3.47,"FALSE","FALSE","TRUE","FALSE"
"1217",910,109,4.31,8,3.52,"FALSE","TRUE","TRUE","FALSE"
"1218",1010,77,1.97,18,2.26,"FALSE","FALSE","TRUE","FALSE"
"1219",1020,41,1.35,60,1.3,"FALSE","FALSE","TRUE","FALSE"
"1220",910,43,3.48,177,2.8599999,"TRUE","FALSE","TRUE","FALSE"
"1221",1160,71,4.63,32,3.1199999,"FALSE","FALSE","TRUE","FALSE"
"1222",860,44,1.96,35,2.6199999,"FALSE","FALSE","TRUE","FALSE"
"1223",920,14,2.3,20,3.8499999,"FALSE","FALSE","TRUE","FALSE"
"1224",960,43,1.09,52,1.26,"FALSE","TRUE","TRUE","FALSE"
"1225",760,99,1.73,47,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"1226",1000,44,4.89,98,2.72,"FALSE","FALSE","TRUE","FALSE"
"1227",820,15,0.94,43,3.1199999,"TRUE","FALSE","TRUE","FALSE"
"1228",1000,43,2.96,64,1.6,"FALSE","TRUE","TRUE","FALSE"
"1229",1300,103,2.46,80,3.1700001,"FALSE","FALSE","TRUE","FALSE"
"1230",1140,45,2.49,1,4,"FALSE","FALSE","TRUE","FALSE"
"1231",1190,68,3.03,22,2.97,"FALSE","TRUE","TRUE","FALSE"
"1232",710,33,1.69,16,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"1233",1080,6,2.88,81,2.4000001,"FALSE","FALSE","TRUE","FALSE"
"1234",1330,85,4.79,20,3,"FALSE","FALSE","TRUE","FALSE"
"1235",1120,71,6.58,88,3.46,"FALSE","TRUE","TRUE","FALSE"
"1236",920,111,6.18,123,2.8199999,"FALSE","TRUE","TRUE","FALSE"
"1237",920,12,4.07,29,3.1500001,"FALSE","TRUE","TRUE","FALSE"
"1238",1060,23,4.39,32,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"1239",940,69,1.79,49,2.04,"TRUE","FALSE","TRUE","FALSE"
"1240",720,33,8.5,290,1,"TRUE","FALSE","TRUE","FALSE"
"1241",1130,18,0.78,56,2.9400001,"FALSE","FALSE","TRUE","FALSE"
"1242",1070,76,4.35,25,3.9400001,"FALSE","FALSE","TRUE","FALSE"
"1243",1050,41,4.58,86,1.92,"FALSE","TRUE","TRUE","FALSE"
"1244",970,41,1.9,37,3.0699999,"FALSE","FALSE","TRUE","FALSE"
"1245",1130,45,6.09,82,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"1246",910,105,2.95,20,2.45,"FALSE","TRUE","TRUE","FALSE"
"1247",1180,43,7.37,165,2.2,"FALSE","TRUE","TRUE","FALSE"
"1248",670,20,3.15,231,2.02,"TRUE","FALSE","FALSE","TRUE"
"1249",1180,44,1.64,25,2,"FALSE","FALSE","TRUE","FALSE"
"1250",1310,106,1.93,1,3.3399999,"FALSE","FALSE","TRUE","FALSE"
"1251",1020,104,4.08,64,2.98,"FALSE","TRUE","TRUE","FALSE"
"1252",1210,45,4.86,60,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"1253",1070,16,4.61,77,3.23,"FALSE","TRUE","TRUE","FALSE"
"1254",1020,75,4.68,75,3.47,"TRUE","TRUE","TRUE","FALSE"
"1255",880,13,4.35,96,2.72,"FALSE","TRUE","TRUE","FALSE"
"1256",1140,42,0.9,4,3.78,"FALSE","TRUE","TRUE","FALSE"
"1257",920,67,3.86,91,2.02,"FALSE","TRUE","TRUE","FALSE"
"1258",1100,45,2.11,13,3.29,"FALSE","FALSE","TRUE","FALSE"
"1259",1040,98,2.92,85,2.5,"TRUE","FALSE","TRUE","FALSE"
"1260",1150,103,5.01,73,2.47,"FALSE","FALSE","TRUE","FALSE"
"1261",940,45,4.67,100,1.9400001,"FALSE","TRUE","TRUE","FALSE"
"1262",870,106,0.39,28,2,"FALSE","TRUE","TRUE","FALSE"
"1263",1110,10,4.91,71,2.9000001,"FALSE","TRUE","TRUE","FALSE"
"1264",1070,72,6.09,71,1.97,"FALSE","TRUE","TRUE","FALSE"
"1265",1050,29,1.65,35,3.46,"FALSE","FALSE","TRUE","FALSE"
"1266",1140,111,1.24,16,3.3900001,"FALSE","TRUE","TRUE","FALSE"
"1267",1250,2,2.46,62,2.45,"FALSE","FALSE","TRUE","FALSE"
"1268",890,33,1.5,104,2,"FALSE","TRUE","TRUE","FALSE"
"1269",990,79,1.45,13,3.3599999,"FALSE","FALSE","TRUE","FALSE"
"1270",1100,107,1.86,37,2.9200001,"FALSE","FALSE","TRUE","FALSE"
"1271",1070,43,2.19,17,3.9300001,"FALSE","FALSE","TRUE","FALSE"
"1272",990,114,1.52,58,2.55,"FALSE","TRUE","TRUE","FALSE"
"1273",1210,45,2.58,24,2.8199999,"FALSE","FALSE","TRUE","FALSE"
"1274",1150,45,2.49,36,3,"FALSE","FALSE","TRUE","FALSE"
"1275",1060,73,2.33,12,3.6099999,"FALSE","TRUE","TRUE","FALSE"
"1276",1090,42,3.09,92,2.71,"FALSE","FALSE","TRUE","FALSE"
"1277",1030,122,3.84,129,2.01,"TRUE","FALSE","TRUE","FALSE"
"1278",1090,12,6.93,195,2.75,"FALSE","FALSE","TRUE","FALSE"
"1279",990,90,1.56,26,2.5999999,"FALSE","FALSE","TRUE","FALSE"
"1280",1020,45,5.62,230,2.52,"FALSE","TRUE","TRUE","FALSE"
"1281",1100,100,2.76,98,2.3399999,"FALSE","FALSE","TRUE","FALSE"
"1282",1110,66,5.19,233,1.92,"FALSE","FALSE","TRUE","FALSE"
"1283",1040,42,5.54,202,1.85,"FALSE","TRUE","TRUE","FALSE"
"1284",1120,45,3.38,54,3.4100001,"FALSE","FALSE","TRUE","FALSE"
"1285",890,46,0.1,9,1.4400001,"FALSE","TRUE","FALSE","FALSE"
"1286",900,103,1.69,24,2.0699999,"FALSE","TRUE","TRUE","FALSE"
"1287",1110,68,5.01,93,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"1288",740,20,1.54,40,2.98,"FALSE","FALSE","TRUE","FALSE"
"1289",1010,72,3.36,116,2.5599999,"FALSE","FALSE","TRUE","FALSE"
"1290",1090,41,3.33,155,2.1500001,"FALSE","FALSE","TRUE","FALSE"
"1291",950,41,3.33,28,3.53,"FALSE","TRUE","TRUE","FALSE"
"1292",1080,70,0.79,42,2.04,"FALSE","TRUE","TRUE","FALSE"
"1293",1070,44,8.62,419,2.1800001,"FALSE","FALSE","TRUE","FALSE"
"1294",1200,74,0.73,24,2.8199999,"FALSE","FALSE","TRUE","FALSE"
"1295",1090,74,3.6,170,2.3399999,"FALSE","TRUE","TRUE","FALSE"
"1296",910,43,3.23,122,3,"FALSE","TRUE","TRUE","FALSE"
"1297",1020,86,4.38,191,2.96,"FALSE","TRUE","TRUE","FALSE"
"1298",1030,68,3.5,136,2.22,"FALSE","TRUE","TRUE","FALSE"
"1299",880,96,3.7,165,2.49,"TRUE","FALSE","TRUE","FALSE"
"1300",1080,21,2.4,54,2.6800001,"FALSE","FALSE","TRUE","FALSE"
"1301",890,68,3.73,146,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"1302",1060,67,3.73,73,2.8800001,"FALSE","TRUE","TRUE","FALSE"
"1303",1190,24,3.89,1,3.9000001,"FALSE","TRUE","TRUE","FALSE"
"1304",880,73,3.73,130,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"1305",990,67,3.73,65,3.3699999,"FALSE","FALSE","TRUE","FALSE"
"1306",1040,74,3.73,192,1.9400001,"FALSE","FALSE","TRUE","FALSE"
"1307",920,12,5.06,140,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"1308",1070,42,4.69,177,2.5699999,"FALSE","FALSE","TRUE","FALSE"
"1309",1100,44,6.4,189,2.8099999,"FALSE","FALSE","TRUE","FALSE"
"1310",1200,73,6.41,36,3.5699999,"FALSE","FALSE","TRUE","FALSE"
"1311",1180,106,6.49,49,3.3199999,"FALSE","FALSE","TRUE","FALSE"
"1312",1020,45,1.9,32,3.05,"FALSE","TRUE","TRUE","FALSE"
"1313",1110,65,6.09,17,2.97,"TRUE","FALSE","TRUE","FALSE"
"1314",1040,110,1.65,13,3.04,"FALSE","FALSE","TRUE","FALSE"
"1315",1190,111,1.14,3,3.8399999,"FALSE","FALSE","TRUE","FALSE"
"1316",1010,44,3.21,102,2.25,"FALSE","FALSE","TRUE","FALSE"
"1317",1250,71,1.41,5,3.8499999,"FALSE","TRUE","TRUE","FALSE"
"1318",1200,46,1.12,14,3.4400001,"FALSE","FALSE","TRUE","FALSE"
"1319",1100,107,5.11,61,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"1320",990,43,2.78,75,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"1321",1060,73,3.16,106,2.3599999,"FALSE","TRUE","TRUE","FALSE"
"1322",1050,44,2.78,67,3.5599999,"FALSE","TRUE","TRUE","FALSE"
"1323",910,44,2.78,28,3.1800001,"FALSE","FALSE","TRUE","FALSE"
"1324",950,69,3.16,65,3.0799999,"FALSE","FALSE","TRUE","FALSE"
"1325",1040,65,2.46,107,1.95,"FALSE","TRUE","TRUE","FALSE"
"1326",1100,45,4.89,113,2.76,"FALSE","TRUE","TRUE","FALSE"
"1327",930,44,3.73,111,2.6800001,"FALSE","FALSE","TRUE","FALSE"
"1328",1000,107,3.35,105,2.8099999,"FALSE","TRUE","TRUE","FALSE"
"1329",920,27,1.52,21,3.46,"FALSE","FALSE","TRUE","FALSE"
"1330",1120,42,0.96,52,2.21,"FALSE","FALSE","TRUE","FALSE"
"1331",1190,99,2.64,33,2.1400001,"FALSE","FALSE","TRUE","FALSE"
"1332",1200,103,1.19,54,2.71,"FALSE","TRUE","TRUE","FALSE"
"1333",1010,63,7.71,129,2.3499999,"TRUE","FALSE","TRUE","FALSE"
"1334",1190,78,2.03,20,2.79,"FALSE","FALSE","TRUE","FALSE"
"1335",930,73,1.84,57,2.6700001,"FALSE","FALSE","TRUE","FALSE"
"1336",1220,43,2.21,150,1.86,"FALSE","FALSE","TRUE","FALSE"
"1337",1000,45,0.1,1,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"1338",810,41,2.26,26,1,"FALSE","FALSE","FALSE","FALSE"
"1339",1210,45,2.26,5,3.23,"FALSE","FALSE","TRUE","FALSE"
"1340",920,77,2.09,26,3.0899999,"FALSE","TRUE","TRUE","FALSE"
"1341",670,122,1.52,6,2.1199999,"FALSE","TRUE","FALSE","TRUE"
"1342",960,14,1.52,9,3.47,"FALSE","TRUE","TRUE","FALSE"
"1343",820,47,1.66,26,2.5699999,"FALSE","TRUE","FALSE","TRUE"
"1344",910,106,1.58,31,2.5999999,"FALSE","FALSE","TRUE","FALSE"
"1345",720,24,1.52,14,2.5899999,"FALSE","TRUE","FALSE","TRUE"
"1346",900,115,1.58,7,2.22,"FALSE","TRUE","FALSE","TRUE"
"1347",1040,17,1.52,21,2.8399999,"FALSE","FALSE","TRUE","FALSE"
"1348",740,5,1.52,9,3.02,"FALSE","TRUE","TRUE","FALSE"
"1349",1220,10,1.52,1,2.5799999,"FALSE","TRUE","TRUE","FALSE"
"1350",850,45,1.66,34,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"1351",710,43,1.66,20,2.73,"FALSE","FALSE","TRUE","FALSE"
"1352",1430,45,1.66,1,3.76,"FALSE","FALSE","TRUE","FALSE"
"1353",880,43,0.2,9,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"1354",1130,72,0.29,2,4,"FALSE","TRUE","TRUE","FALSE"
"1355",1000,42,0.2,11,2.4200001,"TRUE","FALSE","TRUE","FALSE"
"1356",1010,124,2.9,19,2.9200001,"FALSE","FALSE","TRUE","FALSE"
"1357",1390,26,2.9,2,2.77,"FALSE","FALSE","TRUE","FALSE"
"1358",1020,112,3.22,68,3.05,"FALSE","FALSE","TRUE","FALSE"
"1359",880,12,2.9,45,2.71,"FALSE","FALSE","TRUE","FALSE"
"1360",1030,42,2.15,33,1.92,"FALSE","FALSE","TRUE","FALSE"
"1361",1000,91,2.7,40,2.3199999,"FALSE","FALSE","TRUE","FALSE"
"1362",880,44,2.15,41,3.3699999,"FALSE","FALSE","TRUE","FALSE"
"1363",1170,77,2.75,3,3.8099999,"FALSE","FALSE","TRUE","FALSE"
"1364",1280,27,2.9,4,3.9200001,"FALSE","TRUE","TRUE","FALSE"
"1365",820,21,2.9,20,2.54,"FALSE","TRUE","TRUE","FALSE"
"1366",1190,13,2.9,7,3.6099999,"FALSE","TRUE","TRUE","FALSE"
"1367",790,45,2.35,90,2.05,"TRUE","FALSE","FALSE","TRUE"
"1368",1070,73,2.75,61,2.9300001,"FALSE","FALSE","TRUE","FALSE"
"1369",1110,45,2.15,75,3.1099999,"FALSE","FALSE","TRUE","FALSE"
"1370",980,19,5.75,65,2.98,"FALSE","TRUE","TRUE","FALSE"
"1371",1270,44,2.15,23,3.6199999,"FALSE","FALSE","TRUE","FALSE"
"1372",1090,73,2.75,19,2.6700001,"FALSE","FALSE","TRUE","FALSE"
"1373",990,6,2.9,40,1.87,"FALSE","FALSE","TRUE","FALSE"
"1374",1000,43,2.62,35,2.1300001,"FALSE","FALSE","TRUE","FALSE"
"1375",1060,45,2.62,30,2.5799999,"FALSE","TRUE","FALSE","TRUE"
"1376",1090,45,2.53,24,3.4100001,"FALSE","TRUE","TRUE","FALSE"
"1377",1080,99,2.36,42,2.5,"FALSE","FALSE","TRUE","FALSE"
"1378",920,44,2.53,23,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"1379",1430,77,2.24,2,3.9400001,"FALSE","FALSE","TRUE","FALSE"
"1380",1320,107,2.36,1,3.6300001,"FALSE","TRUE","TRUE","FALSE"
"1381",1040,44,2.53,31,2.0599999,"FALSE","TRUE","TRUE","FALSE"
"1382",950,45,2.36,80,2.8199999,"FALSE","TRUE","TRUE","FALSE"
"1383",970,15,2.22,34,2.6900001,"FALSE","FALSE","TRUE","FALSE"
"1384",1090,84,2.36,27,3.03,"FALSE","TRUE","TRUE","FALSE"
"1385",980,121,2.22,9,3.6500001,"FALSE","TRUE","TRUE","FALSE"
"1386",1080,44,2.53,28,3,"FALSE","TRUE","TRUE","FALSE"
"1387",860,9,0.14,6,2.74,"FALSE","TRUE","TRUE","FALSE"
"1388",910,42,0.26,5,2.6400001,"FALSE","TRUE","TRUE","FALSE"
"1389",1010,50,0.26,7,3.1800001,"FALSE","FALSE","TRUE","FALSE"
"1390",1010,71,2.8,107,1.59,"FALSE","FALSE","TRUE","FALSE"
"1391",1120,66,2.8,5,2.73,"FALSE","FALSE","TRUE","FALSE"
"1392",950,19,2.8,17,3.1099999,"FALSE","TRUE","TRUE","FALSE"
"1393",780,101,2.8,36,3.6700001,"FALSE","TRUE","FALSE","TRUE"
"1394",1130,106,2.8,16,3.3699999,"FALSE","TRUE","FALSE","TRUE"
"1395",940,11,3.4,53,2.2,"FALSE","TRUE","TRUE","FALSE"
"1396",1020,68,2.8,20,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"1397",1020,9,2.8,36,2.75,"FALSE","TRUE","TRUE","FALSE"
"1398",890,101,2.8,18,3.3599999,"FALSE","TRUE","TRUE","FALSE"
"1399",1070,41,3.4,108,1.92,"FALSE","FALSE","TRUE","FALSE"
"1400",850,26,2.8,52,2.5699999,"FALSE","FALSE","TRUE","FALSE"
"1401",1330,74,2.8,10,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"1402",890,33,2.8,87,2.75,"FALSE","TRUE","TRUE","FALSE"
"1403",1080,33,3.4,9,3.1600001,"FALSE","FALSE","TRUE","FALSE"
"1404",950,75,2.8,74,2.6199999,"FALSE","TRUE","TRUE","FALSE"
"1405",1230,74,2.8,1,3.8800001,"FALSE","TRUE","TRUE","FALSE"
"1406",870,48,3.4,152,2.6500001,"FALSE","FALSE","TRUE","FALSE"
"1407",1290,103,2.8,62,2.52,"FALSE","FALSE","TRUE","FALSE"
"1408",1120,72,2.8,14,2.45,"FALSE","FALSE","TRUE","FALSE"
"1409",1220,102,2.8,6,3.02,"FALSE","TRUE","TRUE","FALSE"
"1410",790,67,2.8,44,2.3199999,"FALSE","TRUE","TRUE","FALSE"
"1411",1200,71,2.8,1,4,"FALSE","TRUE","TRUE","FALSE"
"1412",890,46,3.4,88,1.55,"FALSE","TRUE","TRUE","FALSE"
"1413",1060,45,3.4,23,3.23,"FALSE","FALSE","TRUE","FALSE"
"1414",1080,26,2.8,18,3.04,"FALSE","TRUE","TRUE","FALSE"
"1415",1050,72,2.8,41,3.1600001,"FALSE","FALSE","TRUE","FALSE"
"1416",850,102,2.8,61,2.28,"FALSE","TRUE","TRUE","FALSE"
"1417",740,122,2.8,149,1.95,"TRUE","FALSE","FALSE","FALSE"
"1418",920,16,2.8,31,2.1400001,"FALSE","TRUE","TRUE","FALSE"
"1419",1120,43,3.4,56,1.13,"FALSE","FALSE","TRUE","FALSE"
"1420",1050,44,3.4,20,3,"FALSE","TRUE","TRUE","FALSE"
"1421",1360,46,3.4,27,2.77,"FALSE","FALSE","TRUE","FALSE"
"1422",1230,68,2.8,17,1.9299999,"FALSE","TRUE","TRUE","FALSE"
"1423",890,108,2.8,44,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"1424",940,30,2.8,50,1.96,"FALSE","TRUE","TRUE","FALSE"
"1425",1020,69,2.8,95,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"1426",980,41,3.4,109,2,"FALSE","FALSE","TRUE","FALSE"
"1427",1050,44,3.4,43,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"1428",1000,42,3.4,28,2.5,"FALSE","TRUE","TRUE","FALSE"
"1429",940,69,2.8,26,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"1430",1110,11,3.4,25,2.5999999,"FALSE","TRUE","TRUE","FALSE"
"1431",1080,111,2.8,46,2.1800001,"FALSE","FALSE","TRUE","FALSE"
"1432",850,49,2.8,95,1.85,"FALSE","TRUE","TRUE","FALSE"
"1433",920,113,2.8,84,1.84,"FALSE","FALSE","TRUE","FALSE"
"1434",970,74,2.8,25,3.3199999,"FALSE","TRUE","TRUE","FALSE"
"1435",1030,20,2.8,28,2.8199999,"FALSE","FALSE","TRUE","FALSE"
"1436",820,71,2.8,65,2.1199999,"FALSE","TRUE","TRUE","FALSE"
"1437",800,22,3.4,71,1,"FALSE","FALSE","FALSE","TRUE"
"1438",910,107,2.8,71,2.8900001,"FALSE","TRUE","TRUE","FALSE"
"1439",1040,44,3.4,30,2.8099999,"FALSE","TRUE","TRUE","FALSE"
